Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-08-13,USD,0,10000,0,0
2026-08-13,USD,10000,,3.130,-0.5
2026-08-13,AED,0,35000,0,0
2026-08-13,AED,35000,,2.900,-0.75
2026-08-13,AUD,0,15000,0,0
2026-08-13,AUD,15000,150000,3.806,-0.5
2026-08-13,AUD,150000,,4.056,-0.25
2026-08-13,CAD,0,13000,0,0
2026-08-13,CAD,13000,,1.748,-0.5
2026-08-13,CHF,0,100000,0,0
2026-08-13,CHF,100000,,-0.561,-0.25
2026-08-13,CNH,0,70000,0,0
2026-08-13,CNH,70000,,0.50,0
2026-08-13,CZK,0,250000,0,0
2026-08-13,CZK,250000,,1.532,-2
2026-08-13,DKK,0,75000,0,0
2026-08-13,DKK,75000,,1.227,-0.5
2026-08-13,EUR,0,10000,0,0
2026-08-13,EUR,10000,,1.681,-0.5
2026-08-13,GBP,0,8000,0,0
2026-08-13,GBP,8000,,3.220,-0.5
2026-08-13,HKD,0,78000,0,0
2026-08-13,HKD,78000,,1.457,-0.75
2026-08-13,HUF,0,3500000,0,0
2026-08-13,HUF,3500000,,2.451,-3
2026-08-13,ILS,,,0,0
2026-08-13,INR,,,0,0
2026-08-13,JPY,0,5000000,0,0
2026-08-13,JPY,5000000,,0.523,-0.25
2026-08-13,KRW,0,12000000,0,0
2026-08-13,KRW,12000000,,2.885,-1.5
2026-08-13,MXN,0,200000,0,0
2026-08-13,MXN,200000,,2.498,-4
2026-08-13,NOK,0,100000,0,0
2026-08-13,NOK,100000,,2.033,-2
2026-08-13,NZD,0,15000,0,0
2026-08-13,NZD,15000,,0.000,-2.5
2026-08-13,PLN,0,400000,0,0
2026-08-13,PLN,400000,,1.811,-2
2026-08-13,RON,0,50000,0,0
2026-08-13,RON,50000,,3.337,-2
2026-08-13,RUB,,,0,0
2026-08-13,SAR,0,35000,0,0
2026-08-13,SAR,35000,,2.462,-0.75
2026-08-13,SEK,0,110000,0,0
2026-08-13,SEK,110000,,1.104,-0.5
2026-08-13,SGD,0,14000,0,0
2026-08-13,SGD,14000,,0.397,-1
2026-08-13,TRY,0,250000,0,0
2026-08-13,TRY,250000,,5,0
2026-08-13,ZAR,0,150000,0,0
2026-08-13,ZAR,150000,,5.894,-1
