Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-10-14,USD,0,100000,5.600,1.5
2025-10-14,USD,100000,1000000,5.100,1
2025-10-14,USD,1000000,50000000,4.850,0.75
2025-10-14,USD,50000000,250000000,4.600,0.5
2025-10-14,USD,250000000,,4.600,0.5
2025-10-14,AED,0,350000,6.573,2.5
2025-10-14,AED,350000,3500000,6.073,2
2025-10-14,AED,3500000,350000000,5.573,1.5
2025-10-14,AED,350000000,,5.573,1.5
2025-10-14,AUD,0,150000,5.089,1.5
2025-10-14,AUD,150000,1500000,4.589,1
2025-10-14,AUD,1500000,75000000,4.339,0.75
2025-10-14,AUD,75000000,300000000,4.089,0.5
2025-10-14,AUD,300000000,,4.089,0.5
2025-10-14,CAD,0,130000,3.931,1.5
2025-10-14,CAD,130000,1300000,3.431,1
2025-10-14,CAD,1300000,64000000,3.181,0.75
2025-10-14,CAD,64000000,260000000,2.931,0.5
2025-10-14,CAD,260000000,,2.931,0.5
2025-10-14,CHF,0,90000,1.500,1.5
2025-10-14,CHF,90000,900000,1.000,1
2025-10-14,CHF,900000,46000000,0.750,0.75
2025-10-14,CHF,46000000,180000000,0.75,0.5
2025-10-14,CHF,180000000,,0.75,0.5
2025-10-14,CNH,0,700000,5.392,4
2025-10-14,CNH,700000,7000000,4.392,3
2025-10-14,CNH,7000000,350000000,3.892,2.5
2025-10-14,CNH,350000000,,3.392,2
2025-10-14,CZK,0,400000000,6.225,3
2025-10-14,CZK,400000000,,6.225,3
2025-10-14,DKK,0,120000000,4.567,3
2025-10-14,DKK,120000000,,4.567,3
2025-10-14,EUR,0,90000,3.465,1.5
2025-10-14,EUR,90000,900000,2.965,1
2025-10-14,EUR,900000,44000000,2.715,0.75
2025-10-14,EUR,44000000,180000000,2.465,0.5
2025-10-14,EUR,180000000,,2.465,0.5
2025-10-14,GBP,0,80000,5.507,1.5
2025-10-14,GBP,80000,800000,5.007,1
2025-10-14,GBP,800000,38000000,4.757,0.75
2025-10-14,GBP,38000000,150000000,4.507,0.5
2025-10-14,GBP,150000000,,4.507,0.5
2025-10-14,HKD,0,780000,6.223,2.5
2025-10-14,HKD,780000,7800000,5.723,2
2025-10-14,HKD,7800000,780000000,5.223,1.5
2025-10-14,HKD,780000000,,5.223,1.5
2025-10-14,HUF,0,4500000000,11.459,5
2025-10-14,HUF,4500000000,,11.459,5
2025-10-14,ILS,0,80000000,9.380,5
2025-10-14,ILS,80000000,,9.380,5
2025-10-14,INR,,,8.660,3
2025-10-14,JPY,0,11000000,1.756,1.5
2025-10-14,JPY,11000000,114000000,1.256,1
2025-10-14,JPY,114000000,5700000000,1.006,0.75
2025-10-14,JPY,5700000000,23000000000,0.756,0.5
2025-10-14,JPY,23000000000,,0.756,0.5
2025-10-14,KRW,0,120000000,4.500,2
2025-10-14,KRW,120000000,1200000000,4.000,1.5
2025-10-14,KRW,1200000000,24000000000,3.500,1
2025-10-14,KRW,24000000000,,3.500,1
2025-10-14,MXN,0,2000000,10.771,3
2025-10-14,MXN,2000000,20000000,9.771,2
2025-10-14,MXN,20000000,2000000000,9.271,1.5
2025-10-14,MXN,2000000000,,9.271,1.5
2025-10-14,NOK,0,900000,5.392,1.5
2025-10-14,NOK,900000,9000000,4.892,1
2025-10-14,NOK,9000000,450000000,4.642,0.75
2025-10-14,NOK,450000000,1800000000,4.392,0.5
2025-10-14,NOK,1800000000,,4.392,0.5
2025-10-14,NZD,0,150000,3.949,1.5
2025-10-14,NZD,150000,1500000,3.449,1
2025-10-14,NZD,1500000,150000000,3.199,0.75
2025-10-14,NZD,150000000,,3.199,0.75
2025-10-14,PLN,0,70000000,7.586,3
2025-10-14,PLN,70000000,,7.586,3
2025-10-14,RUB*,0,660000000,21.350,5
2025-10-14,RUB*,660000000,,21.350,5
2025-10-14,SAR,0,350000,7.456,2.5
2025-10-14,SAR,350000,3500000,6.956,2
2025-10-14,SAR,3500000,350000000,6.456,1.5
2025-10-14,SAR,350000000,,6.456,1.5
2025-10-14,SEK,0,900000,3.507,1.5
2025-10-14,SEK,900000,9100000,3.007,1
2025-10-14,SEK,9100000,454000000,2.757,0.75
2025-10-14,SEK,454000000,1820000000,2.507,0.5
2025-10-14,SEK,1820000000,,2.507,0.5
2025-10-14,SGD,0,140000,3.292,1.5
2025-10-14,SGD,140000,1400000,2.792,1
2025-10-14,SGD,1400000,68000000,2.542,0.75
2025-10-14,SGD,68000000,270000000,2.292,0.5
2025-10-14,SGD,270000000,,2.292,0.5
2025-10-14,TRY,0,250000000,37.356,5
2025-10-14,TRY,250000000,,37.356,5
2025-10-14,ZAR,0,1500000,8.221,1.5
2025-10-14,ZAR,1500000,15000000,7.721,1
2025-10-14,ZAR,15000000,1500000000,7.471,0.75
2025-10-14,ZAR,1500000000,,7.471,0.75
