Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2025-12-26,USD,0,10000,0,0
2025-12-26,USD,10000,,3.140,-0.5
2025-12-26,AED,0,35000,0,0
2025-12-26,AED,35000,,2.983,-0.75
2025-12-26,AUD,0,15000,0,0
2025-12-26,AUD,15000,150000,2.776,-0.5
2025-12-26,AUD,150000,,3.026,-0.25
2025-12-26,CAD,0,13000,0,0
2025-12-26,CAD,13000,,1.493,-0.5
2025-12-26,CHF,0,100000,0,0
2025-12-26,CHF,100000,,-0.338,-0.25
2025-12-26,CNH,0,70000,0,0
2025-12-26,CNH,70000,,0.50,0
2025-12-26,CZK,0,250000,0,0
2025-12-26,CZK,250000,,0.926,-2
2025-12-26,DKK,0,75000,0,0
2025-12-26,DKK,75000,,0.995,-0.5
2025-12-26,EUR,0,10000,0,0
2025-12-26,EUR,10000,,1.514,-0.5
2025-12-26,GBP,0,8000,0,0
2025-12-26,GBP,8000,,3.253,-0.5
2025-12-26,HKD,0,78000,0,0
2025-12-26,HKD,78000,,2.127,-0.75
2025-12-26,HUF,0,3500000,0,0
2025-12-26,HUF,3500000,,3.596,-3
2025-12-26,ILS,,,0,0
2025-12-26,INR,,,0,0
2025-12-26,JPY,0,5000000,0,0
2025-12-26,JPY,5000000,,0.432,-0.25
2025-12-26,KRW,0,12000000,0,0
2025-12-26,KRW,12000000,,1.000,-1.5
2025-12-26,MXN,0,200000,0,0
2025-12-26,MXN,200000,,2.681,-4
2025-12-26,NOK,0,100000,0,0
2025-12-26,NOK,100000,,1.532,-2
2025-12-26,NZD,0,15000,0,0
2025-12-26,NZD,15000,,0.000,-2.5
2025-12-26,PLN,0,400000,0,0
2025-12-26,PLN,400000,,1.699,-2
2025-12-26,RON,0,50000,0,0
2025-12-26,RON,50000,,3.481,-2
2025-12-26,RUB,,,0,0
2025-12-26,SAR,0,35000,0,0
2025-12-26,SAR,35000,,4.816,-0.75
2025-12-26,SEK,0,110000,0,0
2025-12-26,SEK,110000,,1.431,-0.5
2025-12-26,SGD,0,14000,0,0
2025-12-26,SGD,14000,,0.376,-1
2025-12-26,TRY,0,250000,0,0
2025-12-26,TRY,250000,,5,0
2025-12-26,ZAR,0,150000,0,0
2025-12-26,ZAR,150000,,3.833,-1
